index,original_reference_recovery,verified_reference_recovery,original_top1_correct,archive
1655,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1655/aam.json.gz
1656,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1656/aam.json.gz
1657,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1657/aam.json.gz
1658,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1658/aam.json.gz
1659,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1659/aam.json.gz
1660,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1660/aam.json.gz
1661,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1661/aam.json.gz
1662,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1662/aam.json.gz
1663,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1663/aam.json.gz
1664,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1664/aam.json.gz
1665,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1665/aam.json.gz
1666,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1666/aam.json.gz
1667,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1667/aam.json.gz
1668,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1668/aam.json.gz
1669,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1669/aam.json.gz
1670,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1670/aam.json.gz
1671,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1671/aam.json.gz
1672,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1672/aam.json.gz
1673,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1673/aam.json.gz
1674,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1674/aam.json.gz
1675,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1675/aam.json.gz
1676,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1676/aam.json.gz
1677,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1677/aam.json.gz
1678,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1678/aam.json.gz
1679,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1679/aam.json.gz
1680,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1680/aam.json.gz
1681,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1681/aam.json.gz
1682,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1682/aam.json.gz
1683,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1683/aam.json.gz
1684,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1684/aam.json.gz
1685,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1685/aam.json.gz
1686,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1686/aam.json.gz
1687,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1687/aam.json.gz
1688,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1688/aam.json.gz
1689,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1689/aam.json.gz
1690,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1690/aam.json.gz
1691,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1691/aam.pkl.gz
1692,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1692/aam.json.gz
1693,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1693/aam.json.gz
1694,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1694/aam.pkl.gz
1695,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1695/aam.pkl.gz
1696,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1696/aam.json.gz
1697,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1697/aam.json.gz
1698,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1698/aam.json.gz
1699,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1699/aam.json.gz
1700,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1700/aam.json.gz
1701,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1701/aam.json.gz
1702,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1702/aam.pkl.gz
1703,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1703/aam.json.gz
1704,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1704/aam.json.gz
1705,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1705/aam.json.gz
1706,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1706/aam.json.gz
1707,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1707/aam.json.gz
1708,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1708/aam.json.gz
1709,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1709/aam.json.gz
1710,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1710/aam.json.gz
1711,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1711/aam.json.gz
1712,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1712/aam.json.gz
1713,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1713/aam.json.gz
1714,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1714/aam.json.gz
1715,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1715/aam.json.gz
1716,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1716/aam.json.gz
1717,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1717/aam.json.gz
1718,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1718/aam.json.gz
1719,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1719/aam.json.gz
1720,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1720/aam.json.gz
1721,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1721/aam.json.gz
1722,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1722/aam.json.gz
1723,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1723/aam.json.gz
1724,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1724/aam.json.gz
1725,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1725/aam.json.gz
1726,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1726/aam.json.gz
1727,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1727/aam.json.gz
1728,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1728/aam.json.gz
1729,unknown,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1729/aam.json.gz
1730,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1730/aam.json.gz
1731,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1731/aam.json.gz
1732,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1732/aam.json.gz
1733,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1733/aam.json.gz
1734,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1734/aam.json.gz
1735,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1735/aam.json.gz
1736,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1736/aam.json.gz
1737,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1737/aam.json.gz
1738,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1738/aam.json.gz
1739,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1739/aam.json.gz
1740,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1740/aam.json.gz
1741,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1741/aam.json.gz
1742,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1742/aam.json.gz
1743,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1743/aam.json.gz
1744,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1744/aam.json.gz
1745,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1745/aam.json.gz
1746,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1746/aam.json.gz
1747,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1747/aam.json.gz
1748,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1748/aam.json.gz
1749,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1749/aam.json.gz
1750,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1750/aam.json.gz
1751,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1751/aam.json.gz
1752,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1752/aam.json.gz
1753,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1753/aam.json.gz
1754,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1754/aam.json.gz
1755,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1755/aam.json.gz
1756,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1756/aam.json.gz
1757,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1757/aam.json.gz
1758,unknown,unknown,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1758/aam.json.gz
1759,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1759/aam.json.gz
1760,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1760/aam.json.gz
1761,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1761/aam.json.gz
1762,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1762/aam.json.gz
1763,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1763/aam.json.gz
1764,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1764/aam.json.gz
1765,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1765/aam.json.gz
1766,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1766/aam.json.gz
1767,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1767/aam.json.gz
1768,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1768/aam.json.gz
1769,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1769/aam.json.gz
1770,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1770/aam.json.gz
1771,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1771/aam.json.gz
1772,unknown,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1772/aam.json.gz
1773,unknown,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1773/aam.json.gz
1774,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1774/aam.json.gz
1775,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1775/aam.json.gz
1776,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/1776/aam.json.gz
1777,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1777/aam.json.gz
1778,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1778/aam.json.gz
1779,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1779/aam.json.gz
